L,R,F,M,C
1.0306956339700002,-0.95261086343500001,4.06832580857,4.6252168991199998,3.5937467740499995
0.74319526233400002,-0.87644904581300009,5.4206497004900003,5.0327251647800004,3.0215973903099997
-0.37086867774300003,-0.87644904581300009,2.1466023832199999,6.9330628204199991,1.3192487454399999
1.3541335520500002,-0.90364969496299996,8.3388223093699985,4.4217967112499998,3.8185312151199997
1.42600864496,-0.88188917564299996,3.9259759252099995,5.0730370922599999,2.9343795627599998
-0.0474307596562,-0.66972411226600004,0.011354132818799999,6.1855508776999999,1.82171425966
2.2885097598599997,-0.936290473944,6.2747490006500009,6.9233784165399994,1.24478989687
1.9291342953200001,-0.89820956513299999,4.06832580857,4.8470040598599997,3.10562315501
-0.47868131710600004,-0.77308657903900002,0.36722884121799998,5.1629636997000006,2.7248763694
2.2885097598599997,-0.90908982479399991,0.011354132818799999,6.1855508776999999,1.7542490980200001
-0.90993187455500002,-0.936290473944,3.00070168338,6.07954720569,1.7933448731400001
0.70725771587999997,-0.84380826683099996,4.7800752253699992,5.0978921386599998,2.7353474968099998
0.63538262297199999,-0.93085034411400003,5.3494747588099996,4.1978627614599997,3.9067823498800003
-0.90993187455500002,-0.86556878615199995,2.9295267417000002,6.0852719764600005,1.7518143882799997
1.3541335520500002,-0.86556878615199995,5.7053494672099996,5.6149343516400005,2.1409562849400001
-0.083368306110300008,-0.89820956513299999,2.5736520333000001,6.3645930834,1.5085566420500001
1.8931967488699999,-0.94173060377499995,5.5629995838499999,4.3440829480999996,3.61239586643
0.49163243715599997,-0.90908982479399991,3.1430515667400001,4.1761086325500001,3.85164702943
2.10882202759,-0.936290473944,9.5487963179299999,8.3105857859000007,0.33247836161100003
-0.65836904937600005,-0.87644904581300009,1.64837779146,7.1571398894700007,0.93168370931000011
-0.6943065958300001,-0.61532281396400001,1.5060279081000001,7.4861233827999998,0.71000823020400006
1.9650718417700002,-0.91997008445399997,9.2640965512100006,7.644079349510001,0.61471098538800006
-0.29899358483499999,-0.718685280737,1.36367802474,8.9360169920400008,0.0096946204427700005
1.42600864496,-0.80028722818999987,2.9295267417000002,4.0967251446099997,3.8453870612099998
1.2103833662399999,-0.88188917564299996,0.651928607938,6.7971949275900005,1.0982048266
-0.981806967463,-0.81116748784999992,0.29605389953799999,8.5197307445300012,0.17331547520100002
2.2885097598599997,-0.94173060377499995,5.2071248754499999,6.6110921712800002,1.2118737524600001
2.2885097598599997,-0.8383681370010001,4.2106756919300006,4.9059214923200001,2.7194724747199999
0.67132016942599992,-0.94717073360499993,8.409997251050001,7.1782738348800006,0.82050557023600001
-0.083368306110300008,-0.936290473944,5.4918246421700001,6.3178407888100008,1.3840087160100001
2.00100938823,-0.89820956513299999,5.0647749920900003,4.1009233098300006,3.7238364395899999
2.2525722134099997,-0.94717073360499993,6.2035740589699992,6.9217086917399993,0.94628373159899992
2.1447595740500001,-0.81116748784999992,2.0042524998599998,8.6587949677099996,0.054226069029400005
0.77913280878900004,-0.89820956513299999,2.8583518000200003,3.9309453245199997,3.97430691324
1.8213216559599998,-0.90364969496299996,3.7836260418499998,4.8979545196699998,2.64052230303
2.10882202759,-0.94173060377499995,1.5772028497799999,6.4173086808699997,1.24199625628
1.5338212843300001,-0.92541021428399994,5.0647749920900003,6.3386407892600003,1.2906225811200001
-0.73024414228400003,-0.82748787734100004,3.7836260418499998,4.3872572609599993,3.2237862591100002
-1.19743224619,-0.83292800717099991,0.43840378289800003,6.1595031707199999,1.4079893858200001
1.1744458197799998,-0.936290473944,3.8548009835300006,4.0819361534599992,3.6462629943699998
1.67757147014,-0.94717073360499993,2.8583518000200003,4.2001526697699996,3.4291128894099998
-0.44274377065100001,-0.75132605971900002,1.07897825802,7.8923435750499999,0.31794604196199999
2.2885097598599997,-0.95261086343500001,12.894018576900001,9.1971619518000001,-0.248423936008
-0.981806967463,-0.92541021428399994,3.7836260418499998,7.99581880663,0.22863690774300002
-0.90993187455500002,-0.637083333285,0.15370401617900001,6.0865123434599999,1.3602877600799999
0.16819451906899999,-0.89820956513299999,0.86545343297800004,9.3472463586999996,-0.34004640744099995
-0.263056038381,-0.86556878615199995,5.4918246421700001,7.6535729277,0.35459171448799998
0.74319526233400002,-0.914529954624,3.2142265084199999,3.8632022037900002,3.7960466635199999
0.13225697261399999,-0.89276943530300001,6.3459239423300007,5.8708793112900004,1.4856636941499999
-1.3052448855500001,-0.87100891598199992,0.50957872457800002,6.60384079498,0.94928523505099993
1.6056963772299999,-0.82748787734100004,5.9188742922499999,5.906325183609999,1.4427394816100001
0.81507035524299998,-0.91997008445399997,5.2071248754499999,3.8513233044499997,3.7878460896199995
2.2885097598599997,-0.8383681370010001,6.8441485340900003,7.2809857637000004,0.51839143288199996
2.2885097598599997,-0.936290473944,3.7124511001699996,3.82246091851,3.8051337728300005
2.10882202759,-0.94173060377499995,7.2000232424899995,8.9558151576,-0.25505278213499999
0.24006961197700002,-0.95261086343500001,1.36367802474,3.75166458671,3.8695968858900001
1.8572592024099999,-0.93085034411400003,4.7800752253699992,5.3428169145800002,1.8564962529700002
-0.94586942100899996,-0.86556878615199995,6.9153234757700002,6.9596352980600011,0.658010838559
0.41975734424700001,-0.86012865632199997,0.50957872457800002,8.8012463469300002,-0.21754065184000002
0.31194470488499998,-0.82204774751100007,7.6982478342499991,7.405308702160001,0.370516417923
1.67757147014,-0.95261086343500001,2.3601272082599998,4.7607031405699995,2.33439112804
1.2103833662399999,-0.22363346619199997,0.50957872457800002,5.6889270137900008,1.4425247642800001
-0.083368306110300008,0.042932895486900005,0.72310354961799994,5.65758389385,1.4672607092800001
0.096319426160299995,-0.87644904581300009,4.8512501670499999,4.1978150550400004,3.0024940306999999
1.3900710985100002,-0.92541021428399994,4.9936000504100004,4.2716645979200001,2.8836367910400003
-0.19118094547299999,-0.89276943530300001,5.5629995838499999,7.744978434260001,0.12443435874099999
-0.19118094547299999,-0.103950609928,0.36722884121799998,6.0187215163100003,1.13532219935
1.4978837378700001,-0.90908982479399991,1.9330775581799999,3.8160682578199996,3.5248473786400001
0.77913280878900004,-0.89820956513299999,6.4170988840100005,4.0949123005300008,3.0985982937800003
2.2885097598599997,-0.89820956513299999,5.5629995838499999,6.7277343756300008,0.65601881362100001
2.2166346669500001,-0.91997008445399997,8.0541225426499992,7.6072499909199998,0.17647144148999999
1.3181960055999999,-0.83292800717099991,4.6377253420099995,3.6741893556800003,3.7406768935400003
2.2525722134099997,-0.92541021428399994,4.7800752253699992,6.7131839165999994,0.65598604174500008
1.42600864496,-0.88732930547299993,7.4135480675299998,7.0719839243399987,0.43495917270200002
-0.37086867774300003,-0.87644904581300009,3.2854014500999997,3.5488645823400002,3.9237960003900003
1.5697588307799999,-0.914529954624,6.9153234757700002,6.0680499577400004,1.04087801642
1.5697588307799999,-0.90908982479399991,11.968744335,7.8913417401600006,-0.0086867108138700012
0.060381879706200001,-0.95261086343500001,6.4882738256900003,9.5871619601999996,-0.64399986638700002
2.2166346669500001,-0.914529954624,6.7729735924099996,6.6172940062799999,0.64753355832600001
-0.44274377065100001,-0.299795283814,0.15370401617900001,5.1842884707999994,1.7203957383700001
0.024444333252099999,-0.94717073360499993,9.7623211429699985,6.6055582262099994,0.62124359920900007
-0.65836904937600005,-0.69148463158700002,4.5665504003300006,3.6762407318699997,3.5542776305400001
1.3181960055999999,-0.94173060377499995,3.0718766250599998,3.6949416497099996,3.4967776507699995
-0.65836904937600005,-0.936290473944,4.8512501670499999,3.5730517388199998,3.7000492868500001
2.2166346669500001,-0.87100891598199992,2.0042524998599998,5.8496022466099999,1.10469708546
1.7853841094999998,-0.91997008445399997,9.2640965512100006,7.935804126439999,-0.101219546344
-1.3052448855500001,-0.83292800717099991,0.15370401617900001,5.2345710406899997,1.5912346849099999
-0.40680622419699997,-0.79484709836000011,0.86545343297800004,5.1625343418899998,1.6439946379700001
-0.51461886356000008,-0.86012865632199997,0.082529074498699992,5.2176352605099998,1.5808863225000001
1.3900710985100002,-0.94717073360499993,5.2071248754499999,6.4217930846300009,0.65743163125600002
2.1447595740500001,-0.94173060377499995,3.9971508668900002,4.7902811228599997,1.96555257493
2.1447595740500001,-0.914529954624,7.4135480675299998,6.8985710765600006,0.35118697986000003
-0.90993187455500002,-0.94717073360499993,7.9117726592899986,3.44558017644,3.7643501920800002
1.2463209126899999,-0.86556878615199995,2.5024770916199999,3.5251544900800003,3.6065758790199993
-0.19118094547299999,-0.44123865939900003,0.15370401617900001,5.0824829640199995,1.6244137329600001
1.6056963772299999,-0.37595710143700006,2.64482697498,3.5053086180999999,3.6339339465800005
2.07288448114,-0.94717073360499993,5.2782998171300006,6.71103712756,0.41755368992700004
0.88694544815099996,-0.89820956513299999,3.4277513334500003,4.2531545057800004,2.4883519161600001
2.00100938823,-0.936290473944,6.98649841745,7.1424940175999998,0.15797034068099999
-0.19118094547299999,0.015732246336,0.224878957859,7.9361857778299996,-0.21753269634799999
2.1447595740500001,-0.94717073360499993,3.9259759252099995,4.8766297485700001,1.7543008033200003
0.024444333252099999,-0.95261086343500001,2.7871768583400001,3.9075691772199996,2.9053852977200001
-0.083368306110300008,-0.58268203498299997,4.4242005169700001,3.7876352296900002,3.0666398739999998
-0.22711849192699998,-0.81116748784999992,0.011354132818799999,4.98563892523,1.62831412604
0.13225697261399999,-0.92541021428399994,3.3565763917799996,3.24621503453,3.9919168964099998
0.24006961197700002,-0.86012865632199997,7.6982478342499991,7.6247105417499998,-0.11071925638499999
0.63538262297199999,-0.94173060377499995,3.4277513334500003,3.4015948543900003,3.6645193369699998
1.6056963772299999,-0.95261086343500001,3.2142265084199999,3.5029710033699994,3.4817758437599999
-0.76618168873899994,-0.64796359294500006,2.2177773249000001,8.4873857897100002,-0.48573697062999999
0.81507035524299998,-0.94717073360499993,7.2000232424899995,6.3895435426500002,0.50453860075199997
2.07288448114,-0.83292800717099991,2.1466023832199999,7.0826701630999995,0.11717718527599999
2.10882202759,-0.87100891598199992,3.2854014500999997,3.6938444019800003,3.1166706238000002
1.8931967488699999,-0.79484709836000011,0.29605389953799999,7.9718224758399998,-0.30326625256099998
2.2885097598599997,-0.86012865632199997,7.8405977176100006,7.7736977009300006,-0.223772268493
2.07288448114,-0.92541021428399994,4.2818506336100004,3.5321196278500002,3.35530326619
0.13225697261399999,-0.90364969496299996,7.2000232424899995,4.9742847965500001,1.54854717253
1.9650718417700002,-0.94717073360499993,4.6377253420099995,6.6827472187000003,0.30007089371700002
0.52756998360999996,-0.90364969496299996,3.2142265084199999,3.5556866008300001,3.2966889508599997
-0.80211923519299999,-0.88732930547299993,0.29605389953799999,4.6883802032300004,1.8112892838200001
0.34788225133900003,-0.90908982479399991,4.6377253420099995,6.4170701487499997,0.442602408808
2.2166346669500001,-0.94173060377499995,5.4206497004900003,4.7721526820999998,1.7157528129399999
1.2103833662399999,-0.68060437192599998,0.082529074498699992,5.7476059141400002,0.87758049249300007
2.07288448114,-0.94173060377499995,7.9829476009700002,4.60317653167,1.8812353391499999
1.8572592024099999,-0.78940696853000003,4.06832580857,6.2220462913400008,0.55148804391000006
0.88694544815099996,-0.95261086343500001,3.8548009835300006,3.3062774211400003,3.6955384743900002
-0.33493113128899998,-0.40315775058700004,1.00780331634,7.71869219516,-0.228476419914
0.24006961197700002,-0.936290473944,3.3565763917799996,3.7125453198100002,2.9761566300800002
1.1744458197799998,-0.95261086343500001,8.0541225426499992,8.2079692699199995,-0.451441190642
0.41975734424700001,-0.89820956513299999,6.0612241756099996,7.3667619123399994,-0.10786508605100001
1.7853841094999998,-0.94173060377499995,3.2142265084199999,6.0768279395800002,0.59834851401199995
-0.37086867774300003,-0.93085034411400003,3.7124511001699996,11.6959289781,-1.4230863925699999
2.2525722134099997,-0.33787619262500002,2.64482697498,3.4242554053400003,3.3963229372299999
1.0666331804200002,-0.94717073360499993,3.2854014500999997,3.2071911804799997,3.7870856223199998
2.10882202759,-0.93085034411400003,8.8370469011299999,6.1262040874300006,0.55427456557599997
-0.33493113128899998,-0.936290473944,3.9971508668900002,6.2854958339900007,0.44908792654899998
0.88694544815099996,-0.936290473944,4.2106756919300006,7.7809490772300007,-0.30714977934500004
1.42600864496,-0.87100891598199992,7.4135480675299998,5.4151875583500004,1.0506912343600001
1.2103833662399999,-0.95261086343500001,6.98649841745,7.4190481520000002,-0.154420462501
0.70725771587999997,-0.89276943530300001,6.63062370905,6.1125123440199998,0.54860636398100004
0.41975734424700001,-0.84380826683099996,2.8583518000200003,3.1596278767000001,3.8418996412800004
2.03694693468,-0.94173060377499995,6.7017986507300007,7.1594775041999998,-0.038842299556699995
2.10882202759,0.0102921165058,-0.059820808861199996,4.5322370805999999,1.8533886133299999
-0.0474307596562,-0.88732930547299993,3.3565763917799996,3.6022957761500001,3.0351369412099998
0.9947580875130001,-0.86012865632199997,3.3565763917799996,6.1210995001699997,0.51783805124300009
1.7853841094999998,-0.81660761768099999,5.0647749920900003,3.6884535761699997,2.8772034427599995
-0.94586942100899996,0.76647016290000003,-0.13099575054099999,5.0184609442900001,1.3188739198000001
0.67132016942599992,-0.95261086343500001,7.4135480675299998,5.6819618760199999,0.77980919225600009
2.10882202759,-0.94717073360499993,5.9188742922499999,5.8081453649800006,0.68763253499900001
-0.622431502922,-0.92541021428399994,4.7800752253699992,6.3954114326900005,0.30904007391800004
1.7135090166,-0.91997008445399997,4.5665504003300006,3.2886737510400001,3.4884307260500003
1.1385082733299998,-0.95261086343500001,6.2747490006500009,3.5589783440199994,3.0262670211599998
2.2885097598599997,-0.95261086343500001,6.7729735924099996,7.06907383253,-0.058126627714400005
1.74944656305,0.61958665748499997,0.93662837465799997,4.39904074745,1.9054601734700001
0.74319526233400002,-0.88732930547299993,7.2711981841699993,6.4164976716699993,0.28564678279
-0.0114932132021,-0.90908982479399991,3.2142265084199999,3.1941673269800002,3.6338481848600002
1.3541335520500002,-0.8383681370010001,4.5665504003300006,4.8845967212199994,1.3985706231799999
-1.1255571532799999,-0.41947814007799999,-0.059820808861199996,4.5020866212300001,1.77223980599
1.67757147014,-0.79484709836000011,2.2177773249000001,3.6742847685300006,2.8006856546099996
-0.40680622419699997,-0.8383681370010001,0.58075366625799996,6.283015099990001,0.33938525056000002
1.1744458197799998,-0.78396683870000006,2.9295267417000002,3.23805723619,3.51811945047
1.9291342953200001,-0.936290473944,3.1430515667400001,3.1417379680600002,3.6816034750900002
-0.65836904937600005,-0.94717073360499993,5.1359499337700001,5.8874334400900006,0.57310494494899999
0.85100790169699991,-0.92541021428399994,7.0576733591299998,5.9508352763100003,0.52928066078900005
-0.51461886356000008,-0.86012865632199997,6.9153234757700002,5.2019875537500004,1.07782952201
1.7135090166,-0.93085034411400003,3.4277513334500003,3.8622003689099995,2.4469324195900004
-0.155243399019,-0.94173060377499995,3.4989262751300001,6.8875508928399993,-0.046556017866500002
0.67132016942599992,-0.90908982479399991,2.2177773249000001,3.6410333916600002,2.7516698938799999
1.3900710985100002,-0.93085034411400003,9.7623211429699985,6.7055031824900011,0.014566868060800001
-0.263056038381,-0.936290473944,2.2177773249000001,4.5169233188,1.6144531387200001
-0.0474307596562,-0.50652021736100006,3.1430515667400001,4.6386224039899995,1.4798601736399999
1.8572592024099999,-0.94173060377499995,5.8476993505699992,4.3897857013800001,1.7233072594900001
1.9650718417700002,-0.88732930547299993,5.1359499337700001,5.8303288516999991,0.48461264112699998
-1.0177445139200001,-0.90908982479399991,0.29605389953799999,4.2898407451000002,1.7798046853599998
1.7853841094999998,-0.86556878615199995,8.2676473676899995,5.4475802196000007,0.7299198872149999
1.4619461914200003,-0.94717073360499993,7.9829476009700002,5.4218664575699993,0.74691255876200002
-0.37086867774300003,-0.936290473944,7.0576733591299998,5.4145196684199997,0.74243329840900008
0.27600715843099999,-0.95261086343500001,4.6377253420099995,5.6156499479900006,0.59662301424300002
1.67757147014,-0.8383681370010001,2.1466023832199999,2.90105906379,3.8557914197000005
0.13225697261399999,-0.95261086343500001,7.9829476009700002,6.8410371303699993,-0.14328527820299999
-0.58649395646799996,-0.92541021428399994,0.50957872457800002,3.7868242204900002,2.3448047751299996
-0.19118094547299999,-0.71324515090700003,2.9295267417000002,5.6055838927300004,0.57626044707800006
-0.55055641001400002,-0.95261086343500001,3.4989262751300001,3.1543324637400003,3.3227333961599999
0.096319426160299995,-0.95261086343500001,0.36722884121799998,4.2101710186099996,1.80676082787
-0.622431502922,-0.936290473944,2.5736520333000001,4.8617930510000003,1.1500772134000001
1.4619461914200003,-0.8383681370010001,1.00780331634,3.6792939429500002,2.46554764987
1.7135090166,-0.78940696853000003,2.2177773249000001,2.9721416341299998,3.6374469007199997
0.24006961197700002,-0.62620307362499994,5.3494747588099996,4.6756425882799997,1.2989418181399999
-0.083368306110300008,-0.95261086343500001,7.2711981841699993,5.1224132401100002,0.9081542465000001
0.024444333252099999,-0.84924839666199992,3.00070168338,2.7920498871200001,4.0008454895699996
0.096319426160299995,-0.84924839666199992,3.9971508668900002,6.9808169498899995,-0.24297735476999999
1.0666331804200002,-0.92541021428399994,7.1288483008100005,5.6117857277199992,0.53337283303100003
0.59944507651799994,-0.88732930547299993,4.3530255752900002,7.0048609871100007,-0.26185782027800003
1.1744458197799998,-0.75132605971900002,2.64482697498,3.0301049381299996,3.4900749437900003
-1.0536820603699999,-0.94717073360499993,2.0042524998599998,5.2419178298400002,0.79272750776199996
2.1447595740500001,-0.93085034411400003,4.9936000504100004,5.6430811412400006,0.49601316320600003
0.49163243715599997,-0.95261086343500001,10.118195851399999,5.3649049884599993,0.68276558744399996
1.8572592024099999,-0.88732930547299993,3.2854014500999997,6.1144683073700001,0.18385059736499998
0.67132016942599992,-0.94717073360499993,2.8583518000200003,3.8454077080000002,2.15186769539
-0.29899358483499999,-0.914529954624,2.2177773249000001,2.9406076884900005,3.5972693460300005
0.455694890701,-0.936290473944,6.63062370905,5.7947875665300002,0.36288390068199999
1.7853841094999998,-0.936290473944,6.0612241756099996,4.7389490116599999,1.16972906477
-0.119305852564,-0.34875645228600005,0.36722884121799998,4.9969930539199998,0.94106989977200006
0.024444333252099999,-0.637083333285,1.4348529664200003,2.8614627326599997,3.7484823860600001
-0.083368306110300008,-0.93085034411400003,1.7907276748199998,4.8753416751499996,1.0396803262899998
1.7135090166,-0.93085034411400003,5.2782998171300006,6.79752887255,-0.21045922781900001
-0.87399432810100008,-0.88732930547299993,3.5701012168099999,5.8616719716400008,0.30479468559599998
-0.33493113128899998,-0.89820956513299999,3.9259759252099995,5.24559122442,0.728434342136
1.6056963772299999,-0.914529954624,5.1359499337700001,5.3770224199099994,0.626007978129
0.49163243715599997,-0.914529954624,7.4847230092099997,5.5209526982400003,0.51091911031799997
0.31194470488499998,-0.94717073360499993,7.8405977176100006,5.3501159973099996,0.62572451650600003
1.6416339236899999,-0.82748787734100004,5.3494747588099996,5.4339361826000001,0.56383238201200003
0.49163243715599997,-0.94717073360499993,4.3530255752900002,2.7806957584400003,3.8488509924699996
1.9291342953200001,-0.914529954624,6.0612241756099996,4.6186334127399995,1.2292585585100002
0.024444333252099999,-0.93085034411400003,5.7765244088900003,6.3681710651300003,-0.0192910846168
0.024444333252099999,-0.914529954624,5.0647749920900003,5.6052976541900001,0.43232609919600001
-0.22711849192699998,-0.89820956513299999,6.63062370905,6.1417086749200003,0.086124439416499998
0.95882054105900005,-0.65340372277500003,1.07897825802,7.0228940150199994,-0.36248376040700003
1.8213216559599998,-0.78940696853000003,0.86545343297800004,4.47670680417,1.33024997631
1.67757147014,-0.94717073360499993,8.9082218428100006,5.0241380086300005,0.82733412403600004
-1.0896196068299999,-0.8383681370010001,3.2142265084199999,3.48345907634,2.5145589578999998
0.096319426160299995,-0.91997008445399997,2.7160019166600002,3.4343691670200003,2.5873888412400001
-0.51461886356000008,-0.914529954624,2.3601272082599998,5.8570444486099991,0.23410433301700001
-0.6943065958300001,-0.95261086343500001,6.9153234757700002,5.0043398430699995,0.83871755854000007
