L,R,F,M,C
-0.263056038381,-0.88732930547299993,1.1501531997000001,2.6289416267299996,3.8475411050899999
-0.80211923519299999,-0.58812216481299995,1.1501531997000001,2.7062260320599996,3.5866561855599999
1.6416339236899999,-0.34331632245499999,1.36367802474,2.0372865680999999,4.0053662005200001
0.85100790169699991,-0.52828073668099995,1.5060279081000001,2.0723984954599999,3.6622347723000002
1.2463209126899999,-0.40315775058700004,-0.41569551726099996,2.6842810774600001,2.2669843264599998
1.2463209126899999,-0.071309830946800004,1.7907276748199998,1.9643911536900003,3.8132244540800007
-0.981806967463,-0.54460112617200007,0.93662837465799997,1.9601452820400003,3.7365812886700001
-0.083368306110300008,-0.81116748784999992,1.36367802474,2.06056730255,3.4406405698199998
-0.155243399019,-0.914529954624,1.5772028497799999,1.9757929887900001,3.5287988509300003
-0.51461886356000008,-0.50652021736100006,1.07897825802,1.8389709675000001,3.8192244007599996
0.77913280878900004,-0.90364969496299996,1.07897825802,1.7556755528599999,3.9507653984500002
1.9291342953200001,-0.94173060377499995,1.5772028497799999,1.7665526173099997,3.8876841661900001
-0.90993187455500002,-0.90908982479399991,1.36367802474,1.8039067465599998,3.76224913264
-1.1255571532799999,-0.59356229464300003,-0.20217069222100001,2.7654297030600001,1.6443865296
-0.19118094547299999,-0.81116748784999992,1.36367802474,1.9048535377200002,3.3847515285900003
0.24006961197700002,-0.936290473944,1.9330775581799999,1.7245232586099997,3.8846579273200001
0.59944507651799994,-0.95261086343500001,1.5772028497799999,1.6814443586000001,3.9984347812400003
0.81507035524299998,-0.34331632245499999,1.2925030830600002,1.8159287651700002,3.5684584782800002
-0.263056038381,-0.288915024154,0.651928607938,1.7696535348099998,3.7008435622900002
-0.083368306110300008,1.0874378228799999,0.43840378289800003,2.5577159371200002,1.92155031228
2.1806971205000001,-0.89276943530300001,1.2925030830600002,1.8506590411400001,3.4230400911400003
0.49163243715599997,-0.74588592988800007,-0.41569551726099996,2.6842810774600001,1.6642955473800001
-0.87399432810100008,0.32037951682599997,-0.41569551726099996,2.6842810774600001,1.6642955473800001
-1.3052448855500001,-0.89820956513299999,1.8619026165000001,1.8352975729200001,3.4019513343799996
-0.119305852564,-0.914529954624,1.36367802474,1.83749206838,3.39522059426
1.7135090166,-0.63164320345500002,1.36367802474,1.6740498630200003,3.8295944059900004
-0.622431502922,-0.88188917564299996,0.72310354961799994,1.7939838105599999,3.4535381978099995
1.2463209126899999,-0.59356229464300003,1.00780331634,1.59046820985,3.7723743634699995
0.9947580875130001,-0.90908982479399991,1.1501531997000001,1.5054076575499999,4.0417123547099996
1.10257072688,-0.152911778399,1.1501531997000001,1.5081269236700001,3.9715514741199995
0.16819451906899999,-0.56636164549300005,0.36722884121799998,2.0795067524999999,2.4029194488700001
-0.58649395646799996,-0.32155580313499998,1.36367802474,1.4969636206799999,3.8720164618499999
